PortfolioId;Date;Security;ISIN;Bloomberg;SecurityCcy;Quantity;Price;ValueSecurityCcy;ValueAccountCcy;AccountCcy;AccruedInterest
2135561001;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;1695.55390;150.84000;255757.35;255757.35;EUR;0.00
2135561001;02/03/2023;ESSLING CO-INVEST 2 - A1;LU1697836168;;EUR;225220.18000;0.73000;164410.73;164410.73;EUR;0.00
2135561001;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;209.23600;1243.26000;260134.75;260134.75;EUR;0.00
2135561001;02/03/2023;ESSLING CO-INVEST 3 FF - A1;LU1985103271;;EUR;218200.80000;1.30000;283661.04;283661.04;EUR;0.00
2135561001;02/03/2023;ECI HEALTHCARE FF - A1;LU2417498438;;EUR;250000.00000;0.72000;180000.00;180000;EUR;0.00
2135561001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;2024.46279;164.96000;333955.38;333955.38;EUR;0.00
2135561001;02/03/2023;ENERGY - I - A;LU1297454875;;USD;95.59000;1387.31980;132613.90;125134.48;EUR;0.00
2135561001;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;500000.00000;0.34000;170000.00;170000;EUR;0.00
2135571001;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;1000000.00000;0.34000;340000.00;340000;EUR;0.00
2135571001;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;1485.39260;96.60110;143490.56;143490.56;EUR;0.00
2135571001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;1940.76037;164.96000;320147.83;320147.83;EUR;0.00
2135571001;02/03/2023;ECI HEALTHCARE FF - A1;LU2417498438;;EUR;200000.00000;0.72000;144000.00;144000;EUR;0.00
2135571001;02/03/2023;ESSLING CO-INVEST 3 FF - A1;LU1985103271;;EUR;174560.64000;1.30000;226928.83;226928.83;EUR;0.00
2135571001;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;24.00000;1243.26000;29838.24;29838.24;EUR;0.00
2135571001;02/03/2023;AMUNDI FUNDS - PIONEER US HIGH YIELD BOND I2 EUR;LU1883863778;APUI2E2 LX Equity;EUR;40.00000;1257.23000;50289.20;50289.2;EUR;0.00
2135571001;02/03/2023;ESSLING CO-INVEST 2 - A1;LU1697836168;;EUR;270264.21000;0.73000;197292.87;197292.87;EUR;0.00
2135571001;02/03/2023;MIRCAP OPPORTUNITIES I FF - A3;LU2565407033;;EUR;143081.15000;1.00000;143081.15;143081.15;EUR;0.00
2135571001;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;300.00000;846.59000;253977.00;253977;EUR;0.00
2135571001;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;200000.00000;96.40300;192806.00;192806;EUR;0.00
2135571001;02/03/2023;NEUBERGER BERMAN HIGH YIELD BOND - I;IE00B12VW904;NBIHYBE ID Equity;EUR;3070.00000;16.54000;50777.80;50777.8;EUR;0.00
2135571001;02/03/2023;ISHARES MSCI EUROPE FINANCIALS SECTOR;IE00BMW42306;ESIF GY Equity;EUR;7166.00000;7.32800;52512.45;52512.45;EUR;0.00
2135571001;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;136.00000;376.59000;51216.24;51216.24;EUR;0.00
2135571001;02/03/2023;EDR CREDIT SHORT TERM-C;FR0010027623;MCLCIII FP Equity;EUR;3991.00000;124.86400;498332.22;498332.22;EUR;0.00
2135571001;02/03/2023;;;;;0.00000;0.00000;0.00;21263.76;EUR;0.00
2135691001;02/03/2023;;;;;0.00000;0.00000;0.00;86.37;EUR;0.00
2135691001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
2135691001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;3131.90271;164.96000;516638.67;516638.67;EUR;0.00
2135691001;02/03/2023;ATROPOS B - USD;LU0670876076;SCOATRB LX Equity;USD;369.01800;1642.78000;606215.39;572024.84;EUR;0.00
2135721001;02/03/2023;;;;;0.00000;0.00000;0.00;145.45;EUR;0.00
2135721001;02/03/2023;PARETURN BEST SELECTION R;LU0228771274;PARBESR LX Equity;EUR;250.00000;1129.70000;282425.00;282425;EUR;0.00
00282802.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00282802.001;02/03/2023;;;;;0.00000;0.00000;0.00;236000.48;EUR;0.00
00282802.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;GBP;0.00
00282802.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;CHF;0.00
00282802.001;02/03/2023;MIM-ABSOLUTE RETURN A EUR POOL PG;ZZ00AB2OSC 0;;EUR;81235.90719;99.24603;8062341.28;8062341.28;EUR;0.00
00282802.001;02/03/2023;MIM-ABSOLUTE RETURN FUND POOL PRO;ZZ00AB2WE2 0;;EUR;-4794.61783;100.00000;-479461.78;-479461.78;EUR;0.00
00282802.002;02/03/2023;MIM-ABSOLUTE RETURN FUND POOL PRO;ZZ00AB2WE2 0;;EUR;-34383.68462;100.00000;-3438368.46;-3438368.46;EUR;0.00
00282802.002;02/03/2023;MIM-ABSOLUTE RETURN A EUR POOL PG;ZZ00AB2OS1 0;;EUR;220517.74240;99.24604;21885512.68;21885512.68;EUR;0.00
00282802.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;CHF;0.00
00282802.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00282802.002;02/03/2023;;;;;0.00000;0.00000;0.00;-3.54;EUR;0.00
00282802.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;GBP;0.00
00283948.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00283948.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;CHF;0.00
00283948.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;GBP;0.00
00283948.001;02/03/2023;;;;;0.00000;0.00000;0.00;-3940878.12;EUR;-107.17
00283948.001;02/03/2023;AKO GLOBAL UCITS B2 EUR HDG-ACC.-;IE00BYXDVR74;AKOGUB2 ID Equity;EUR;16516.62190;160.45000;2650091.98;2650091.98;EUR;0.00
00283948.001;02/03/2023;KL UCITS-EVENT DRIV.FD B EUR H-AC;IE00BYXZ2G97;KLEDUEB ID Equity;EUR;23005.10000;115.37800;2654282.43;2654282.43;EUR;0.00
00283948.001;02/03/2023;MONTLAKE-CHELODINA INSTIT.B EUR-A;IE00BL1NNV61;CHCUIBE ID Equity;EUR;19992.49640;102.22990;2043830.91;2043830.91;EUR;0.00
00283948.001;02/03/2023;KEPLER LS.-KLS IONIC RE.VA.AR. - CLASS F EUR;IE00BLR66B03;KIRVAFE ID Equity;EUR;14238.65100;101.82600;1449864.88;1449864.88;EUR;0.00
00283948.001;02/03/2023;KEPLER LS.-KLS IONIC RE.VA.AR. - CLASS SI EUR;IE00BLR66Q55;KIRASIE ID Equity;EUR;5209.00500;85.03000;442921.70;442921.7;EUR;0.00
00283948.001;02/03/2023;KEPLER-KLS ARETE MACRO I EUR-ACC;IE00BFZ11548;KLAMIEA ID Equity;EUR;23718.01900;106.64700;2529455.57;2529455.57;EUR;0.00
00283948.001;02/03/2023;CRABEL GEMINI-MONTLAKE INST.PO.A EUR;IE00BG1TTV10;MLCGUAE ID Equity;EUR;20697.83760;114.21810;2364067.68;2364067.68;EUR;0.00
00283948.001;02/03/2023;TAGES IFI - KIRKOSWALD GLOBAL MACRO UCITS FUND;IE000ODA8EI4;KIGMFEA ID Equity;EUR;22000.00000;100.81310;2217888.20;2217888.2;EUR;0.00
00283948.001;02/03/2023;COMMONWEALTH OPP.(CAYMAN)A S.1;XD0116047727;;USD;36.74300;0.00000;0.00;0;EUR;0.00
00283948.001;02/03/2023;GAM SYS.CO.MA.(CAYM)MERSENNE NV E;XD0337143735;;EUR;2525.35249;1030.81000;2603158.60;2603158.6;EUR;0.00
00283948.001;02/03/2023;BOUSSARD & GAVAUDAN ABS.RET.Z-ACC;LU1063708694;BGARZEA LX Equity;EUR;1922.28000;1143.89000;2198876.87;2198876.87;EUR;0.00
00283948.001;02/03/2023;SCHRODER GAIA-CONT.TECH EQU.C EUR;LU1725200817;;EUR;16549.44000;109.55000;1812991.15;1812991.15;EUR;0.00
00283948.001;02/03/2023;M&G (LUX)IF1-EPI.MACRO T EUR H-AC;LU1670714499;MGEMETH LX Equity;EUR;178316.63100;15.82150;2821236.58;2821236.58;EUR;0.00
00283948.001;02/03/2023;LUMYNA-PSAM GLOBAL EVENT B EUR;LU1951090874;MLPSBEA LX Equity;EUR;22579.48300;106.94000;2414649.91;2414649.91;EUR;0.00
00283948.001;02/03/2023;ALMA PLA.IV-OCEANWOOD OPP.I3C-E E;LU2349505250;ALIOOI3 LX Equity;EUR;16419.32900;101.65000;1669024.79;1669024.79;EUR;0.00
00301710.001;02/03/2023;ESSLING CO-INVEST FRUTAS - A1;LU2046740606;;EUR;611698.18000;1.48850;910512.74;910512.74;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL FRANCE PE OPPORTUNITIES IV SF A3;LU1963073892;;EUR;2012.50000;103.17500;207639.69;207639.69;EUR;0.00
00301710.001;02/03/2023;ESSLING CO-INVEST 3 FF - A2;LU1985103511;;EUR;859511.77000;1.31000;1125960.42;1125960.42;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL EUROPEAN PE OPPORTUNITIES VIII SF A3;LU1898244915;;EUR;3100.00000;109.67400;339989.40;339989.4;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL TC44-KS5 SF A3;LU1898245565;;EUR;15600.00000;137.10780;2138881.68;2138881.68;EUR;0.00
00301710.001;02/03/2023;SPAIN RECOVERY FIAR - A;LU1923735655;;EUR;8450.00000;68.83000;581613.50;581613.5;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL CO-INVESTMENT OPPORTUNITIES V SF A-2;LU1865563560;;EUR;4610.00000;202.86608;935212.63;935212.63;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL TC38-LCA4 SF A3;LU1653090149;;EUR;9540.00000;145.14150;1384649.91;1384649.91;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL TC41-CAV5 SF A2;LU1748858260;;EUR;4912.50000;124.63428;612265.90;612265.9;EUR;0.00
00301710.001;02/03/2023;TIERA CAPITAL TC41-CAV5 SF A3;LU1748858344;;EUR;6550.00000;124.96225;818502.74;818502.74;EUR;0.00
00301710.001;02/03/2023;ESSLING CO-INVEST 2 - A2;LU1697836242;;EUR;1084832.43000;0.76000;824472.65;824472.65;EUR;0.00
00301710.001;02/03/2023;HEALTHCARE INVESTMENT - A;LU1032959477;;EUR;5000.00000;94.17000;470850.00;470850;EUR;0.00
00301710.001;02/03/2023;MASSENA OPPORTUNITY MILLESIME 1-A;LU1438278951;;EUR;1500000.00000;0.15000;225000.00;225000;EUR;0.00
00301710.001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;8136.54814;164.96000;1342204.98;1342204.98;EUR;0.00
00301710.001;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;1500000.00000;0.34000;510000.00;510000;EUR;0.00
00301710.001;02/03/2023;HEALTH ECONOMICS PRIVAK II NV/SA;MAS_PE_54;;EUR;2000000.00000;0.67011;1340220.00;1340220;EUR;0.00
00301710.001;02/03/2023;ARDIAN REAL ESTATE EUROPEAN FUND II - A1;MAS_PE_89;;EUR;424024.81000;1.17919;500005.82;500005.82;EUR;0.00
00301710.001;02/03/2023;ARCOLE INDUSTRIES;MAS_ACT_01;;EUR;3047.00000;1070.00000;3260290.00;3260290;EUR;0.00
00301710.001;02/03/2023;RED-E-GROUP ACT ADP - B;MAS_ACT_25;;EUR;204.00000;0.00000;0.00;0;EUR;0.00
00301710.001;02/03/2023;FINANCIERES FONDS PRIVES 6;MAS_PE_110;;EUR;200000.00000;0.99410;198820.00;198820;EUR;0.00
00301710.001;02/03/2023;ASTORG MID-CAP I;MAS_PE_115;;EUR;2000000.00000;0.18640;372800.00;372800;EUR;0.00
00301710.001;02/03/2023;POWERHOUSE - Part A;MAS_PE_30;;EUR;10000.00000;1.71000;17100.00;17100;EUR;0.00
00301710.001;02/03/2023;BEST OF EMERGING - A;LU0363414243;;EUR;9737.19481;2.10000;20448.11;20448.11;EUR;0.00
00301710.001;02/03/2023;SEB PRIME DE FIDELITE 2024;FR00140071Q8;SK FP Equity;EUR;645.00000;90.55000;58404.75;58404.75;EUR;0.00
00301710.001;02/03/2023;COMMITTED ADVISORS SECONDARY FUND V - A Shares;FR00140089C0;AB4LGK;EUR;50000.00000;7.97000;398500.00;398500;EUR;0.00
00301710.001;02/03/2023;KEENSIGHT NOVA VI SLP;FR0014004L78;;EUR;30000.00000;0.00000;0.00;0;EUR;0.00
00301710.001;02/03/2023;KEENSIGHT SPARK I -  PARTS A;FR0014004WL7;;EUR;20000.00000;9.77000;195400.00;195400;EUR;0.00
00301710.001;02/03/2023;TERACT WTS PERP;FR0014000TB2;TERACTBS FP Equity;EUR;67000.00000;0.05000;3350.00;3350;EUR;0.00
00301710.001;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;174000.00000;111.99000;194862.60;194862.6;EUR;0.00
00301710.001;02/03/2023;ARDIAN EXPANSION FUND V;FR0013453206;;EUR;15000.00000;60.51000;907650.00;907650;EUR;0.00
00301710.001;02/03/2023;ARDIAN BUYOUT FUND VII A1;FR0013401098;;EUR;20000.00000;76.68700;1533740.00;1533740;EUR;0.00
00301710.001;02/03/2023;COMMITTED ADVISORS SECONDARY FUND IV - A Shares;FR0013403912;;EUR;30000.00000;99.01000;2970300.00;2970300;EUR;0.00
00301710.001;02/03/2023;KEENSIGHT V SLP - part A;FR0013344819;;EUR;25000.00000;101.50000;2537500.00;2537500;EUR;0.00
00301710.001;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;3500.00000;57.17000;200095.00;200095;EUR;0.00
00301710.001;02/03/2023;ARDIAN CO-INVEST FUND V EUROPE;FR0013231503;;EUR;20000.00000;128.30050;2566010.00;2566010;EUR;0.00
00301710.001;02/03/2023;MONTEFIORE III A;FR0011207018;;EUR;100.00000;2538.58000;253858.00;253858;EUR;0.00
00301710.001;02/03/2023;COMMITTED ADVISORS SECONDARY FUND III - A Shares;FR0013118650;;EUR;20000.00000;71.43910;1428782.00;1428782;EUR;0.00
00301710.001;02/03/2023;CGG VERITAS;FR0013181864;CGG FP Equity;EUR;106950.00000;0.86580;92597.31;92597.31;EUR;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;CHF;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;35446.81;EUR;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;NOK;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00301710.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00301710.001;02/03/2023;AMUNDI 3 M - I (C);FR0007038138;CLAM3MO FP Equity;EUR;3.57500;1045575.00000;3737930.63;3737930.63;EUR;0.00
00301710.001;02/03/2023;MF PRIVATE EQUITY III;FR0010377770;;EUR;30000.00000;1.27000;38100.00;38100;EUR;0.00
00301710.001;02/03/2023;ALTERNATIVE REAL ESTATE A;FR0010538355;;EUR;18810.00000;11.17000;210107.70;210107.7;EUR;0.00
00301710.001;02/03/2023;ALTERNATIVE REAL ESTATE B;FR0010538363;;EUR;19000.00000;1.00000;19000.00;19000;EUR;0.00
00301710.001;02/03/2023;WIRECARD AG;DE0007472060;WDI GR Equity;EUR;17000.00000;0.01610;273.70;273.7;EUR;0.00
00301710.001;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;6753.00000;9.36500;63241.85;63241.85;EUR;0.00
00301710.001;02/03/2023;OSTRUM SRI CASH PLUS RC;FR0000293714;VALCXTP FP Equity;EUR;80.72610;40947.37000;3305521.49;3305521.49;EUR;0.00
00301710.002;02/03/2023;GAM PRECIOUS METALS-PHYSICAL GOLD USD AX;CH0044781257;JBGOUX SW Equity;USD;400.00000;1732.00000;692800.00;692800;USD;0.00
00301710.002;02/03/2023;;;;;0.00000;0.00000;0.00;-63393.52;USD;-349.14
00301710.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00301710.002;02/03/2023;;;;;0.00000;0.00000;0.00;509.19;CAD;0.00
00301710.002;02/03/2023;;;;;0.00000;0.00000;0.00;54995.48;AUD;0.00
00301710.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00301710.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00301710.002;02/03/2023;BEX FUND III - A;FR0013358678;;USD;1000.00000;1271.41500;1271415.00;1271415;USD;0.00
00301710.002;02/03/2023;BEX FUND IV SLP;FR00140068J9;;USD;3000.00000;211.51000;634530.00;634530;USD;0.00
00301710.002;02/03/2023;ISHARES MSCI CHINA A;IE00BQT3WG13;CNYA LN Equity;USD;45000.00000;5.08250;228712.50;228712.5;USD;0.00
00301710.002;02/03/2023;IHS HOLDING LIMITED;KYG4701H1092;IHS US Equity;USD;15750.00000;7.61000;119857.50;119857.5;USD;0.00
00301710.002;02/03/2023;PARVEST MONEY MARKET I CAP;LU0102011102;PARSHTI LX Equity;USD;6500.00000;104.71410;680641.65;680641.65;USD;0.00
00301710.002;02/03/2023;ISHARES MSCI CHINA USD ACC;IE00BJ5JPG56;ICHN NA Equity;USD;50000.00000;4.68220;234110.00;234110;USD;0.00
00301710.002;02/03/2023;TOWER THREE LTD;MAS_PE_109;;USD;110771307.00000;0.01013;1122113.34;1122113.34;USD;0.00
00301710.002;02/03/2023;EAST VILLAGE C CORP  INC;MAS_PE_11;;USD;750.00000;0.00000;0.00;0;USD;0.00
00301710.002;02/03/2023;EAST VILLAGE C CORP_LOAN;MAS_PE_12;;USD;2250000.00000;0.94346;2122785.00;2122785;USD;0.00
00301710.002;02/03/2023;BA-J1 S.C.A. - CANDID CO - B10;MAS_PE_136;;USD;63.00000;800.00000;50400.00;50400;USD;0.00
00301710.002;02/03/2023;LUNAR CAPITAL PART. III;MAS_PE_16;;USD;1000000.00000;0.34390;343900.00;343900;USD;0.00
00301710.002;02/03/2023;MONTE ROSA CO-INVESTMENTS II - P;MAS_PE_128;;USD;1815.51275;973.17000;1766802.54;1766802.54;USD;0.00
00301710.002;02/03/2023;BFF II - ASP VII;MAS_PE_130;;USD;700000.00000;135.59000;949130.00;949130;USD;0.00
00301710.002;02/03/2023;BFF II - BIRCH HILL V P;MAS_PE_131;;CAD;1000000.00000;138.10000;1381000.00;1012972.87;USD;0.00
00301710.002;02/03/2023;BFF II - PAC V P;MAS_PE_132;;AUD;500000.00000;1.97000;9850.00;6618.11;USD;0.00
00301710.002;02/03/2023;TRISPAN OF STORK-SCHIEHALLION TOP UP INVESTMENTS (UK) LP;MAS_PE_133;;USD;184585.00000;1.60004;295343.38;295343.38;USD;0.00
00301710.002;02/03/2023;TERRA MAGNA CAPITAL I - ACTION A;MAS_PE_36;;USD;14288.90000;46.10000;658718.29;658718.29;USD;0.00
00301710.002;02/03/2023;TRISPAN OF STORK INVESTMENTS;MAS_PE_88;;USD;663709.29000;1.00453;666715.89;666715.89;USD;0.00
00301710.002;02/03/2023;ARDIAN SECONDARY FUND VIII LP;MAS_PE_77;;USD;2000000.00000;0.66423;1328460.00;1328460;USD;0.00
00301710.002;02/03/2023;BA-J1 S.C.A. - CANDID CO;MAS_PE_71;;USD;1250.00000;251.15000;313937.50;313937.5;USD;0.00
00301710.002;02/03/2023;TYRUS CAPITAL SPECIAL PE OPP FUND IV - A - S29;MAS_PE_55;;USD;15386.17400;138.75000;2134831.64;2134831.64;USD;0.00
00301710.002;02/03/2023;IDI EM YELLOW S.C.A.;MAS_PE_56;;USD;1000000.00000;0.58362;583620.00;583620;USD;0.00
00301710.002;02/03/2023;TRISPAN RS INVESTMENTS(UK)LP;MAS_PE_51;;USD;750000.00000;98.08161;735612.08;735612.08;USD;0.00
00301710.002;02/03/2023;BA-G1 S.C.A.;MAS_PE_52;;USD;500000.00000;0.00000;0.00;0;USD;0.00
00301710.002;02/03/2023;IDI EMERGING MARKET 3;XFCS00X0Z1Y2;;USD;3662290.19000;0.91700;3358320.10;3358320.1;USD;0.00
00301710.002;02/03/2023;ALIBABA;US01609W1027;BABA US Equity;USD;1330.00000;89.75000;119367.50;119367.5;USD;0.00
00301710.002;02/03/2023;BAIDU INC -A-/A.D.R.;US0567521085;BIDU US Equity;USD;1230.00000;150.23000;184782.90;184782.9;USD;0.00
00301710.002;02/03/2023;ENERGY - I - A;LU1297454875;;USD;382.36000;1387.31980;530455.60;530455.6;USD;0.00
00301710.002;02/03/2023;MONTE ROSA IV - I;LU1397030815;;USD;13560.59000;188.51000;2556306.82;2556306.82;USD;0.00
00301710.002;02/03/2023;US PE FUND - A;LU1000753852;;USD;4550.00000;56.83000;258576.50;258576.5;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL TC40-BCA12 A2;LU1708079790;;USD;3665.00000;140.42130;514644.06;514644.06;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL SEC OPP VI SF A;LU1708081267;;USD;4537.00000;194.39129;881953.28;881953.28;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL S.C.A ASIAN PRIVATE EQUITY OPPORTUNITIES 2016 SF A;LU1637261576;;USD;5975.00000;139.38962;832852.98;832852.98;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL SECONDARY OPPORTUNITIES 2015 SF A-2;LU1526028805;;USD;1241.25000;148.31947;184101.54;184101.54;USD;0.00
00301710.002;02/03/2023;AFRICA INVESTMENT I-A;LU1472675922;;USD;431500.00000;0.72000;310680.00;310680;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL ASIAN PE OPP IV - A3;LU1692464594;;USD;15525.00000;138.16512;2145013.49;2145013.49;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL GLOBAL REAL ESTATE OPP III A3;LU1692465138;;USD;12970.00000;108.59911;1408530.46;1408530.46;USD;0.00
00301710.002;02/03/2023;TIERA CAPITAL TC42-TBK5 A3;LU1867683531;;USD;4862.00000;106.10230;515869.38;515869.38;USD;0.00
00301710.003;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;-0.01
00301710.003;02/03/2023;;;;;0.00000;0.00000;0.00;377934.79;CHF;0.00
00301710.003;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00301710.003;02/03/2023;DOMINICE SWISS PROPERTY FUND;CH0215751527;DSPF SW Equity;CHF;9626.00000;116.60000;1122391.60;1122391.6;CHF;0.00
00301710.004;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00301710.004;02/03/2023;;;;;0.00000;0.00000;0.00;0;NOK;0.00
00301712.001;02/03/2023;;;;;0.00000;0.00000;0.00;3081.25;CHF;0.00
00301712.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;GBP;0.00
00301712.001;02/03/2023;;;;;0.00000;0.00000;0.00;56048.4;EUR;0.00
00301712.001;02/03/2023;;;;;0.00000;0.00000;0.00;4985;USD;0.00
00301712.001;02/03/2023;OSTRUM SRI CASH PLUS RC;FR0000293714;VALCXTP FP Equity;EUR;24.84530;40947.37000;1017349.69;1017349.69;EUR;0.00
00301712.001;02/03/2023;MASSENA SPECIAL RECOVERY A;FR0010852384;;EUR;10890.00000;15.02000;163567.80;163567.8;EUR;0.00
00301712.001;02/03/2023;MASSENA SPECIAL RECOVERY B;FR0010852392;;EUR;11000.00000;0.00000;0.00;0;EUR;0.00
00301712.001;02/03/2023;MF PRIVATE EQUITY II - B;FR0011991819;;EUR;10000.00000;1.55000;15500.00;15500;EUR;0.00
00301712.001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;4828.02540;164.96000;796431.07;796431.07;EUR;0.00
00303082.001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;3404.80231;164.96000;561656.19;561656.19;EUR;0.00
00303082.001;02/03/2023;TIERA CAPITAL TC41-CAV5 SF A-1;LU1829348017;;EUR;1637.50000;123.97963;203016.64;203016.64;EUR;0.00
00303082.001;02/03/2023;ESSLING CO-INVEST 3 FF - A2;LU1985103511;;EUR;214877.95000;1.31000;281490.11;281490.11;EUR;0.00
00303082.001;02/03/2023;ESSLING CO-INVEST 2 - A2;LU1697836242;;EUR;216966.49000;0.76000;164894.53;164894.53;EUR;0.00
00303082.001;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;1050.00000;57.17000;60028.50;60028.5;EUR;0.00
00303082.001;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;2700.00000;9.36500;25285.50;25285.5;EUR;0.00
00303082.001;02/03/2023;;;;;0.00000;0.00000;0.00;6638.25;USD;0.00
00303082.001;02/03/2023;;;;;0.00000;0.00000;0.00;2028027.43;EUR;0.00
00303082.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;GBP;0.00
00303082.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00303082.002;02/03/2023;;;;;0.00000;0.00000;0.00;401866.21;USD;0.00
00303082.002;02/03/2023;TIERA CAPITAL SEC OPP VI SF A;LU1708081267;;USD;1134.25000;194.39129;220488.32;220488.32;USD;0.00
00303082.002;02/03/2023;TIERA CAPITAL SECONDARY OPPORTUNITIES 2015 SF A-2;LU1526028805;;USD;413.75000;148.31947;61367.18;61367.18;USD;0.00
